,trace_id,AMOUNT_REQ,prefix_1,lifecycle:transition_1,org:resource_1,start:timestamp_1,time:timestamp_1,prefix_2,lifecycle:transition_2,org:resource_2,start:timestamp_2,time:timestamp_2,prefix_3,lifecycle:transition_3,org:resource_3,start:timestamp_3,time:timestamp_3,label
76,174138,0.04904954003543579,1,1,28,0.27807621860650045,0.27806803534755886,3,1,34,0.2642897129566819,0.26430115634266826,3,1,53,0.30342697236494587,0.30545665386996745,0
77,174060,0.05905965024674921,3,1,43,0.2780604199662804,0.2780907452931416,4,1,42,0.26494480209437654,0.26494887706056147,4,1,53,0.31111281058024076,0.30917886987637644,0
78,174114,0.08858947537012382,1,1,43,0.2781063727419024,0.27811148046083645,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
79,174135,0.14915064214857005,1,1,43,0.27816075652263805,0.2781710276091047,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
80,174162,0.03903942982412236,1,1,35,0.27846442461672893,0.27845972494402815,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
81,4_CF,0.03903943,1,1,35,0.2784753621368736,0.2784714976582876,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
82,784_CF,0.03903943,1,1,35,0.27848713516202395,0.27848327037254705,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
83,786_CF,0.03903943,1,1,35,0.2784989081871885,0.2784950430868065,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
84,174168,0.07804882931761079,1,1,35,0.2785106812123388,0.2784999800314978,3,1,34,0.2645923615404513,0.26464291272857565,4,1,34,0.25946898164602317,0.25781841234439185,0
85,174144,0.2092113034164506,3,1,35,0.27872122847517744,0.27871705369190636,3,1,53,0.31462549801359785,0.3183609406046912,3,1,53,0.5280122803048499,0.5289922314935467,0
86,174153,0.009009099190182083,3,1,35,0.2787326976803399,0.2787244211324378,3,1,26,0.2648045186306547,0.2686623748172394,3,1,26,0.2627427243556042,0.2647914019632225,0
87,174219,0.3193225157408983,1,1,10,0.2789358013530716,0.27892987398456626,1,1,10,0.2649872335124144,0.2649943387419711,3,1,10,0.25910476234403745,0.2574701376913282,0
88,174204,0.22923152383907744,1,1,35,0.2796813756431078,0.2796725423720403,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
89,174207,0.6997067037708085,1,1,35,0.27968821159321067,0.27967801098770906,3,1,53,0.31847990163900874,0.31847647100457266,3,1,53,0.5325970009511849,0.5293983067076198,0
90,1384_CF,0.29930231,1,1,35,0.2796936803532759,0.2796906191849189,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
91,174228,0.29930229531827146,1,1,35,0.27970628888344606,0.27970862004478647,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
92,174213,0.09910009109200292,1,1,35,0.27972429021869516,0.2797189496521355,3,1,53,0.3184806954240287,0.3184927794807635,3,1,38,0.3497453721246444,0.34838418470395993,0
93,174180,0.19920119320513718,3,1,35,0.27973462009882155,0.2797560147138114,4,1,34,0.26645458122399646,0.2664697507070031,4,1,34,0.2604797695404528,0.2588294667636859,0
94,174237,0.14915064214857005,1,1,35,0.28060597587055724,0.2806039539527063,3,1,53,0.3184970040983188,0.31854141626372723,3,1,53,0.5328489574983308,0.529452394020467,0
95,174243,0.029029319612808933,1,1,35,0.28061964777074877,0.28060866303840726,3,1,12,0.26669112916334825,0.26674064459905367,0,0,0,0.0,0.0,0
96,885_CF,0.14915064,1,1,35,0.2825091043761887,0.2825057410005627,3,1,12,0.2684936706449861,0.2685012384131511,3,1,36,0.26261762754209883,0.2609230381140719,0
97,174186,0.14915064214857005,1,1,26,0.28295199798715487,0.28294361001813684,3,1,34,0.2688842850426738,0.2689186921066664,0,0,0,0.0,0.0,0
98,174195,0.015015165316970138,1,1,26,0.2829593656222613,0.28294915458678815,3,1,34,0.2689223145619053,0.2689334130320731,0,0,0,0.0,0.0,0
99,174198,0.07407481556371935,1,1,26,0.28296491033732707,0.2829556865443834,3,1,34,0.26893703566612714,0.2689436599507502,3,1,53,0.31173653172760396,0.3132647039574863,0
100,174201,0.05772830558864453,1,1,26,0.2829714424674137,0.2829584208522107,1,1,26,0.2727407813740683,0.27278113099099244,1,1,34,0.2667604193664346,0.2650925253707612,0
101,174346,0.1641658074655402,1,1,38,0.282968404267379,0.28295895252317393,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
102,174234,0.17417591767685361,1,1,26,0.2829741768474605,0.28298325748164643,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
103,174282,0.05905965024674921,1,1,26,0.28299901413279827,0.2829924477940722,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
104,1600_CF,0.05905965,1,1,26,0.283008204687917,0.2830047521793091,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
105,174331,0.19920119320513718,1,1,26,0.2830205093980851,0.2830140184447316,3,1,26,0.27278480036217445,0.2728154798169413,0,0,0,0.0,0.0,0
106,174337,0.29930229531827146,1,1,26,0.28302977590820433,0.28302389233409997,3,1,26,0.2728191496053398,0.2728454267975451,4,1,26,0.2667537202698895,0.26517701928176507,0
107,174231,0.05905965024674921,3,1,12,0.28330913840197525,0.2833002852837865,3,1,38,0.2692533229199796,0.2705137476713446,4,1,34,0.26455007008841847,0.2628398448397036,0
108,174382,0.04904954003543579,3,1,28,0.283700914297242,0.2837348883225701,4,1,28,0.2696086499649226,0.26960999830960475,4,1,28,0.26368172614172636,0.2621018192522371,0
109,1736_CF,0.09910009,1,1,44,0.2838655847394591,0.2838620336366091,1,1,28,0.2697822002376853,0.26978968019324157,0,0,0,0.0,0.0,0
110,174403,0.2492517442617043,1,1,28,0.2839494390605921,0.28394201214059933,3,1,53,0.3229416229756623,0.3229493231634848,3,1,28,0.31575493190649695,0.3138563014570792,0
111,174400,0.09910009109200292,1,1,28,0.2839577941107052,0.2839496833931179,3,1,28,0.2699705437769353,0.27001092704273333,0,0,0,0.0,0.0,0
112,174424,0.14915064214857005,1,1,12,0.28403169832670017,0.2840184968067945,3,1,12,0.26993085452537,0.2699765060553858,4,1,26,0.266651964519113,0.2649252890809066,0
113,174397,0.19920119320513718,3,1,38,0.283973137020908,0.28405609353944783,3,1,53,0.3229792916835095,0.32375132495256764,4,1,53,0.5753710145006181,0.5716591343433493,0
114,174379,0.0940950359863462,3,1,38,0.2840724861622448,0.28405715688137434,3,1,28,0.2700241603476883,0.2700493890684328,3,1,53,0.31664866190328667,0.3146933937030525,0
115,174388,0.05905965024674921,3,1,28,0.28413856701314444,0.2841302236627996,3,1,53,0.32376391210586064,0.32381554859772166,4,1,53,0.5753845537273321,0.5718219567721832,0
116,174433,0.06906976045806264,3,1,13,0.28414768161326265,0.28413538846648123,3,1,53,0.32381983786942214,0.32400973492256924,3,1,38,0.35107094704019914,0.3490527094956519,0
117,174385,0.14915064214857005,3,1,28,0.2841460106032372,0.284166225382549,4,1,33,0.2700188203393026,0.27001973073342356,5,1,5,0.27698613189328114,0.27521245777606396,0
118,174418,0.2092113034164506,1,1,28,0.28437144504627554,0.28436575390104224,3,1,38,0.2706352304972768,0.2706452257404237,3,1,38,0.26877896293265735,0.2678187501343814,0
119,174409,0.2492517442617043,3,1,28,0.2844119290618181,0.2844037303986653,3,1,35,0.2703016242972893,0.27138473575791977,3,1,35,0.26539937449756223,0.2647354930569463,0
120,376_CF,0.07407481,1,1,28,0.28446752812257614,0.2844638851709078,3,1,28,0.27037032278363426,0.27037750694992724,3,1,38,0.2687556218699285,0.26702138263759423,0
121,174448,0.08408492577503278,3,1,12,0.2844613757674921,0.2844717083294057,4,1,33,0.27030927349849776,0.2703088092980295,5,1,4,0.26417280517735264,0.26258958592586623,0
122,174451,0.07407481556371935,1,1,28,0.284479680922729,0.2844736831072936,3,1,28,0.27036332304290056,0.27036668274007525,3,1,38,0.268048902442132,0.26701094350596577,0
123,174394,0.09910009109200292,3,1,39,0.2849006994934058,0.2850089238647513,4,1,13,0.2708196051113845,0.2708166812245736,5,1,4,0.26466874987259814,0.26298977599189755,0
124,880_CF,0.14915064,1,1,37,0.2850425074803127,0.28503869743889254,3,1,36,0.27138853249202555,0.27139642590455537,3,1,39,0.27562833079745985,0.2738493453942681,0
125,174478,0.14915064214857005,1,1,37,0.28505450837047874,0.28505555900383683,3,1,36,0.2709161582361048,0.2710220525662663,3,1,39,0.26823139993555856,0.27047141054761425,0
126,889_CF,0.13914053,1,1,35,0.2851252224764238,0.28512141025071003,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
127,174481,0.14915064214857005,1,1,37,0.28543572652060334,0.2854342606381124,3,1,35,0.27140953171422666,0.27140638417762375,3,1,36,0.26541989488805484,0.26375260327465355,0
128,174490,0.18418602788816704,1,1,37,0.28545008201579947,0.28550018783798237,3,1,36,0.271338524035059,0.2713374700415301,3,1,39,0.2722385879423399,0.2738392565690617,0
129,174511,0.13914053193725662,3,1,14,0.28572010204443643,0.28573108494352084,4,1,14,0.27139863521061613,0.27139512699937995,4,1,14,0.2927806976082792,0.2908903520054196,0
130,174499,0.09910009109200292,1,1,37,0.2857677258300839,0.2857637447314687,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
131,455_CF,0.09910009,1,1,37,0.28577957481023475,0.2857764288816753,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
132,883_CF,0.13914053,1,1,37,0.2857922592954054,0.2857891130318819,3,1,7,0.2715787522504485,0.2715867876752611,3,1,37,0.2656068349402432,0.26389356658222596,0
133,887_CF,0.14140281,1,1,37,0.2858049437805761,0.28580179718208854,1,1,41,0.27159029821454794,0.27159833349911366,4,1,39,0.2756384852174989,0.27385859348402164,0
134,174463,0.2492517442617043,3,1,36,0.2858174763557457,0.28582389950371123,3,1,35,0.2726831958781588,0.2727321334010355,4,1,35,0.26742630956367464,0.26570416039817246,0
135,882_CF,0.14915064,1,1,37,0.28582978106591383,0.2858265578585417,3,1,35,0.2736809115002927,0.27368870490687414,3,1,36,0.26817519804133383,0.26644491837579665,0
136,174502,0.09910009109200292,3,1,36,0.28584026285605546,0.285859065740496,4,1,26,0.2728830132192286,0.27289016686495415,4,1,39,0.290355695173389,0.2935563941242947,0
137,881_CF,0.18418602999999997,1,1,37,0.286114764229751,0.2861115334966797,3,1,36,0.2718858748953039,0.27189383442822646,3,1,39,0.27564779343586565,0.2738688924930699,0
138,174361,0.2492517442617043,1,1,26,0.2873549574864569,0.28734204797260077,1,1,26,0.27313796253883993,0.27315730836424734,3,1,26,0.2671323250002615,0.2654071005452181,0
139,174364,0.08908998088068949,1,1,26,0.28735791973149105,0.2873489596951657,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
140,174319,0.04904954003543579,3,1,26,0.28736483163659443,0.2873654414951403,3,1,36,0.27307193405668784,0.2744285757313776,3,1,39,0.29995331451091545,0.30338150863781266,0
141,174484,0.40941350764271917,1,1,26,0.2873860990368797,0.2873747837135596,3,1,36,0.27443226511358887,0.2744292251839653,3,1,36,0.26838230589999057,0.2666941263703535,0
142,378_CF,0.07407481,1,1,26,0.2879084415789066,0.28790508752632604,3,1,34,0.27357158565278894,0.27357930822591925,3,1,53,0.31680408094328527,0.3147596016183911,0
143,525_CF,0.07407481,1,1,26,0.28792097415407625,0.2879176197705533,3,1,34,0.27358392540190835,0.27359164782515677,3,1,53,0.3168147289809582,0.31477018087258557,0
144,980_CF,0.40941352,1,1,26,0.2879335067292459,0.28793015201476635,3,1,36,0.2747005644541929,0.2747081289913069,3,1,36,0.26866183451821257,0.2669282711884051,0
145,173781,0.014014154295838795,3,1,40,0.2886578136189968,0.28868907434322466,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
146,173793,0.05905965024674921,3,1,40,0.2887049816746412,0.28869879632661366,3,1,53,0.32421831795517164,0.3256238410965864,4,1,53,0.5759151221742229,0.5722053321295704,0
147,173796,0.14915064214857005,3,1,40,0.2887147039147635,0.28870935379295304,3,1,28,0.27433289766013047,0.27479133108441545,4,1,42,0.27010496094904113,0.26835163627623615,0
148,173799,0.09910009109200292,3,1,40,0.28872526165990564,0.28872386081503976,3,1,35,0.2743471857906883,0.2828413681171753,3,1,26,0.27657085842388085,0.28302856491148987,0
149,173817,0.06906976045806264,3,1,40,0.28874918748523726,0.2887997378572891,4,1,39,0.30236837469546174,0.30236687163436216,4,1,39,0.3218989906796281,0.3198178863501795,0
150,173835,0.09910009109200292,3,1,40,0.28881564811112526,0.2888108269945917,3,1,53,0.3256281523331097,0.3256924665870855,3,1,39,0.3233791384335092,0.3214550084218075,0
151,173844,0.15415569725422676,3,1,40,0.28882711731628774,0.28881895396509094,3,1,42,0.27560194343841715,0.2764039940304457,3,1,42,0.27032631320247447,0.26937109804985937,0
152,173868,0.04904954003543579,3,1,40,0.28883486472638253,0.28884698062033465,3,1,39,0.3023709003751094,0.3024115395403868,4,1,53,0.4691526076660466,0.4661499202163242,0
153,173982,0.07907987066937607,3,1,40,0.2888628921217702,0.28886482957420867,3,1,39,0.30241556882369025,0.3024463213347275,4,1,34,0.33733349758418285,0.33515339107449904,0
154,174445,0.14915064214857005,3,1,39,0.28503908950526124,0.2888700703308871,3,1,39,0.30245035104051965,0.3069338944190463,3,1,53,0.4728084104294794,0.47418482874813606,0
155,174018,0.2492517442617043,3,1,40,0.2888894763721197,0.2889372127786771,4,1,39,0.3069379786341102,0.3069484710216557,4,1,39,0.3219059013266019,0.3198379939392879,0
156,174526,0.13914053193725662,1,1,31,0.28906766680452733,0.2890544082503368,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
157,174078,0.09910009109200292,3,1,40,0.28895312666297457,0.2890666366825627,3,1,53,0.32621353271260034,0.32644568727040735,3,1,39,0.3235536675278894,0.32180902810033274,0
158,453_CF,0.13914053,1,1,31,0.28907032522955944,0.28906686454155306,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
159,450_CF,0.09910009,1,1,31,0.2890827818497286,0.2890793208327693,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
160,174577,0.14915064214857005,3,1,42,0.28909166858484525,0.28908927067514867,3,1,53,0.3264500084896582,0.32754080866243385,3,1,37,0.32358631680897076,0.32308827712270727,0
161,174532,0.09910009109200292,1,1,31,0.2890952384698977,0.2890903340170894,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0
162,174529,0.49950449954453996,3,1,42,0.28910655576504496,0.28909504310279033,3,1,41,0.2747302231494473,0.27475633280586464,3,1,41,0.2687178248620228,0.2680731426641074,0
163,174602,0.05905965024674921,1,1,5,0.289179016836016,0.2891709960980364,3,1,4,0.27480931300348743,0.2748112476305522,4,1,4,0.2688454602805308,0.2671012525037213,0
164,174605,0.09910009109200292,3,1,31,0.28920529726637767,0.28921056760854924,4,1,53,0.3276683963505036,0.32767394644369574,4,1,39,0.35418384091572364,0.352393862167105,0
165,174541,0.2492517442617043,1,1,38,0.2890617423144448,0.2892442907384378,3,1,39,0.31253777121888504,0.31261090384394663,3,1,40,0.3287279086707571,0.3284715060992909,0
166,416_CF,0.24925173999999997,1,1,38,0.2892602127321169,0.2892566710766715,3,1,39,0.5819615443924135,0.5819650159563139,3,1,40,0.6618668579863254,0.6575937155710108,0
167,174620,0.14915064214857005,3,1,31,0.28929340506756773,0.2893330038368873,4,1,53,0.32767828258225506,0.327686141720136,4,1,42,0.3541631089748165,0.35998717441282224,0
168,174629,0.49950449954453996,3,1,38,0.28933609177813935,0.28935981524419674,4,1,53,0.32769047800682927,0.3277157278937466,4,1,53,0.6185991562794442,0.6569552470710391,0
