,trace_id,AMOUNT_REQ,prefix_1,lifecycle:transition_1,org:resource_1,start:timestamp_1,time:timestamp_1,prefix_2,lifecycle:transition_2,org:resource_2,start:timestamp_2,time:timestamp_2,prefix_3,lifecycle:transition_3,org:resource_3,start:timestamp_3,time:timestamp_3,label
23,196723,4000.0,W_Completeren aanvraag,complete,10861.0,1325262617.576,1325262815.321,W_Completeren aanvraag,complete,10861.0,1325262617.576,1325266984.89,W_Nabellen offertes,complete,10861.0,1325267022.225,1325267112.351,true
24,196726,25000.0,W_Afhandelen leads,complete,11003.0,1325258201.009,1325258218.956,W_Completeren aanvraag,complete,11003.0,1325258229.106,1325258577.45,0,0,0,1317469494.041,1317469616.631,true
25,196729,3000.0,W_Afhandelen leads,complete,10861.0,1325261712.285,1325261833.899,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
26,196735,3000.0,W_Afhandelen leads,complete,10861.0,1325261838.432,1325261984.241,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
27,196738,20000.0,W_Completeren aanvraag,complete,10861.0,1325263022.785,1325263340.524,W_Nabellen offertes,complete,10861.0,1325263369.152,1325263400.709,W_Nabellen offertes,complete,11049.0,1325263369.152,1326194783.096,true
28,196753,41112.0,W_Afhandelen leads,complete,10932.0,1325265433.565,1325265583.591,W_Completeren aanvraag,complete,10861.0,1325267165.672,1325267602.456,W_Completeren aanvraag,complete,10861.0,1325267165.672,1325267769.353,true
29,196756,15000.0,W_Afhandelen leads,complete,10932.0,1325265624.82,1325488505.21,W_Afhandelen leads,complete,10910.0,1325265624.82,1325500446.677,W_Completeren aanvraag,complete,10910.0,1325517856.371,1325517970.613,true
30,196759,17000.0,W_Completeren aanvraag,complete,11003.0,1325265141.11,1325266346.454,W_Completeren aanvraag,complete,11003.0,1325265141.11,1325266466.311,W_Nabellen offertes,complete,10935.0,1326470715.547,1326471102.386,true
31,196762,14500.0,W_Completeren aanvraag,complete,11181.0,1325272200.78,1325272243.185,W_Completeren aanvraag,complete,NOT_SET,1325272200.78,1325329487.157,W_Completeren aanvraag,complete,NOT_SET,1325272200.78,1325330448.688,true
32,196768,15000.0,W_Completeren aanvraag,complete,NOT_SET,1325329505.762,1325329667.223,W_Completeren aanvraag,complete,10982.0,1325329505.762,1325340224.026,W_Completeren aanvraag,complete,10982.0,1325329505.762,1325340742.048,false
33,196780,20000.0,W_Completeren aanvraag,complete,10939.0,1325281104.391,1325281235.165,W_Completeren aanvraag,complete,NOT_SET,1325281104.391,1325330174.828,W_Completeren aanvraag,complete,NOT_SET,1325281104.391,1325330425.669,true
34,196786,7000.0,W_Afhandelen leads,complete,10939.0,1325277557.76,1325277627.445,W_Completeren aanvraag,complete,NOT_SET,1325340413.205,1325340837.177,W_Nabellen offertes,complete,NOT_SET,1325340853.445,1325341214.796,true
35,196789,1000.0,W_Afhandelen leads,complete,10939.0,1325279330.223,1325279524.452,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
36,196792,5000.0,W_Afhandelen leads,complete,10939.0,1325279022.226,1325279305.364,W_Completeren aanvraag,complete,NOT_SET,1325342470.504,1325342615.047,W_Completeren aanvraag,complete,11121.0,1325342470.504,1325515280.393,true
37,196795,10000.0,W_Afhandelen leads,complete,10939.0,1325278925.718,1325279016.174,W_Completeren aanvraag,complete,10939.0,1325341751.493,1325341897.445,W_Completeren aanvraag,complete,NOT_SET,1325341751.493,1325342456.269,true
38,196801,5000.0,W_Completeren aanvraag,complete,NOT_SET,1325330211.138,1325330300.814,W_Completeren aanvraag,complete,11179.0,1325330211.138,1325514014.085,W_Completeren aanvraag,complete,11201.0,1325330211.138,1325531258.519,true
39,196804,8000.0,W_Completeren aanvraag,complete,NOT_SET,1325330495.125,1325331323.226,W_Completeren aanvraag,complete,NOT_SET,1325330495.125,1325332299.808,W_Completeren aanvraag,complete,NOT_SET,1325330495.125,1325340246.017,true
40,196807,5000.0,W_Beoordelen fraude,complete,10188.0,1325503969.272,1325503975.782,W_Beoordelen fraude,complete,10188.0,1325503969.272,1325504219.624,0,0,0,1317469494.041,1317469616.631,false
41,196816,4500.0,W_Afhandelen leads,complete,10939.0,1325277637.404,1325277702.328,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
42,196822,12500.0,W_Completeren aanvraag,complete,NOT_SET,1325341411.77,1325342168.512,W_Nabellen offertes,complete,NOT_SET,1325342193.265,1325342426.429,W_Nabellen offertes,complete,10935.0,1325342193.265,1326474597.727,true
43,196825,15000.0,W_Completeren aanvraag,complete,10939.0,1325341931.574,1325342482.458,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
44,196828,2000.0,W_Afhandelen leads,complete,NOT_SET,1325329229.256,1325329475.618,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
45,196837,10000.0,W_Afhandelen leads,complete,NOT_SET,1325329513.301,1325329628.259,W_Afhandelen leads,complete,NOT_SET,1325329513.301,1325329745.551,W_Afhandelen leads,complete,NOT_SET,1325329513.301,1325330258.367,true
46,196840,10000.0,W_Afhandelen leads,complete,10939.0,1325341307.371,1325341323.74,W_Afhandelen leads,complete,10939.0,1325341307.371,1325344545.81,0,0,0,1317469494.041,1317469616.631,true
47,196843,25000.0,W_Afhandelen leads,complete,NOT_SET,1325330264.916,1325330291.178,W_Afhandelen leads,complete,10982.0,1325330264.916,1325342643.051,0,0,0,1317469494.041,1317469616.631,true
48,196846,10000.0,W_Afhandelen leads,complete,NOT_SET,1325333858.156,1325333938.262,W_Afhandelen leads,complete,10982.0,1325333858.156,1325343482.003,W_Completeren aanvraag,complete,11002.0,1325500505.639,1325574905.918,true
49,196849,15000.0,W_Afhandelen leads,complete,NOT_SET,1325340763.641,1325340872.845,W_Completeren aanvraag,complete,NOT_SET,1325346129.878,1325346531.95,W_Completeren aanvraag,complete,11009.0,1325346129.878,1325514790.884,true
50,196852,10000.0,W_Afhandelen leads,complete,NOT_SET,1325340878.476,1325341104.674,W_Completeren aanvraag,complete,NOT_SET,1325346577.343,1325347414.731,W_Nabellen offertes,complete,10935.0,1326474848.409,1326475010.825,true
51,196855,8000.0,W_Afhandelen leads,complete,10939.0,1325344288.319,1325344376.372,W_Completeren aanvraag,complete,11121.0,1325503546.51,1325503824.094,0,0,0,1317469494.041,1317469616.631,true
52,196858,2500.0,W_Afhandelen leads,complete,10982.0,1325341452.148,1325341580.299,W_Completeren aanvraag,complete,11002.0,1325501209.446,1325502116.618,0,0,0,1317469494.041,1317469616.631,true
53,196864,6500.0,W_Afhandelen leads,complete,10982.0,1325342523.195,1325342570.18,W_Completeren aanvraag,complete,NOT_SET,1325343838.904,1325344863.754,W_Nabellen offertes,complete,NOT_SET,1325344876.435,1325344910.847,true
54,196870,8500.0,W_Afhandelen leads,complete,10982.0,1325342650.73,1325342920.942,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
55,196873,46106.0,W_Afhandelen leads,complete,10939.0,1325331097.904,1325331210.495,W_Afhandelen leads,complete,10939.0,1325331097.904,1325332233.047,W_Afhandelen leads,complete,10939.0,1325331097.904,1325333073.695,true
56,196876,25000.0,W_Afhandelen leads,complete,10982.0,1325343188.005,1325343246.394,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
57,196879,5000.0,W_Afhandelen leads,complete,10982.0,1325343254.707,1325343382.179,W_Completeren aanvraag,complete,11002.0,1325502143.215,1325502875.477,0,0,0,1317469494.041,1317469616.631,true
58,196880,25000.0,W_Afhandelen leads,complete,10982.0,1325343489.439,1325343581.657,W_Completeren aanvraag,complete,11121.0,1325503305.638,1325503493.286,W_Completeren aanvraag,complete,11121.0,1325503305.638,1325503528.466,true
59,196888,5000.0,W_Afhandelen leads,complete,10228.0,1325339985.432,1325340163.452,W_Completeren aanvraag,complete,NOT_SET,1325342749.499,1325343800.573,W_Nabellen offertes,complete,10899.0,1326197544.196,1326197554.281,true
60,196891,15000.0,W_Completeren aanvraag,complete,NOT_SET,1325345182.608,1325346116.866,W_Nabellen offertes,complete,10935.0,1326474618.331,1326474841.861,W_Nabellen offertes,complete,11019.0,1326474618.331,1327148025.887,true
61,196900,5000.0,W_Completeren aanvraag,complete,NOT_SET,1325342082.727,1325343162.451,W_Nabellen offertes,complete,NOT_SET,1325343279.592,1325343770.785,W_Nabellen offertes,complete,10909.0,1325343279.592,1325860055.935,true
62,196903,13000.0,W_Completeren aanvraag,complete,10912.0,1325342203.433,1325342562.778,W_Completeren aanvraag,complete,10912.0,1325342203.433,1325342707.677,W_Nabellen offertes,complete,11259.0,1326119831.781,1326119870.323,true
63,196906,2500.0,W_Afhandelen leads,complete,10939.0,1325344552.459,1325344637.622,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
64,196909,2000.0,W_Afhandelen leads,complete,NOT_SET,1325347206.2,1325347293.303,W_Completeren aanvraag,complete,11121.0,1325503996.505,1325504098.187,W_Completeren aanvraag,complete,11121.0,1325503996.505,1325510341.422,true
65,196918,40000.0,W_Afhandelen leads,complete,10910.0,1325500822.979,1325500883.41,W_Completeren aanvraag,complete,11179.0,1325516055.906,1325516133.994,W_Completeren aanvraag,complete,11180.0,1325516055.906,1325532247.293,true
66,196930,10000.0,W_Completeren aanvraag,complete,10932.0,1325505203.424,1325505614.172,W_Completeren aanvraag,complete,10932.0,1325505203.424,1325511320.396,W_Completeren aanvraag,complete,10932.0,1325505203.424,1325511401.483,true
67,196933,10000.0,W_Afhandelen leads,complete,10910.0,1325500525.864,1325500620.98,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
68,196936,20095.0,W_Completeren aanvraag,complete,NOT_SET,1325504306.061,1325504480.547,W_Completeren aanvraag,complete,11121.0,1325504306.061,1325506034.935,W_Nabellen offertes,complete,11121.0,1325506069.783,1325506212.011,true
69,196939,6500.0,W_Completeren aanvraag,complete,NOT_SET,1325504493.362,1325505376.235,W_Nabellen offertes,complete,11049.0,1326107606.465,1326107662.258,W_Valideren aanvraag,complete,10629.0,1326111863.775,1326112002.257,false
70,196945,10000.0,W_Completeren aanvraag,complete,11121.0,1325506324.832,1325517252.458,W_Completeren aanvraag,complete,11121.0,1325506324.832,1325520859.195,W_Completeren aanvraag,complete,11179.0,1325506324.832,1325523091.027,true
71,196948,15000.0,W_Afhandelen leads,complete,10910.0,1325500484.904,1325500512.226,W_Completeren aanvraag,complete,10910.0,1325521970.337,1325522132.142,W_Completeren aanvraag,complete,11201.0,1325521970.337,1325532722.728,true
72,196951,10000.0,W_Completeren aanvraag,complete,NOT_SET,1325505803.646,1325506783.82,W_Nabellen offertes,complete,10909.0,1326486180.365,1326486397.452,0,0,0,1317469494.041,1317469616.631,true
73,196957,15000.0,W_Completeren aanvraag,complete,11002.0,1325506527.183,1325507196.087,W_Nabellen offertes,complete,11002.0,1325507210.864,1325507342.405,W_Nabellen offertes,complete,10789.0,1325507210.864,1326451807.34,true
74,196960,25000.0,W_Completeren aanvraag,complete,11002.0,1325508817.978,1325574905.852,W_Completeren aanvraag,complete,11169.0,1325508817.978,1325586098.15,W_Completeren aanvraag,complete,11181.0,1325508817.978,1325611972.156,true
75,196963,5000.0,W_Completeren aanvraag,complete,11002.0,1325507482.109,1325574905.8,W_Completeren aanvraag,complete,11169.0,1325507482.109,1325586920.575,W_Nabellen offertes,complete,11049.0,1326111256.602,1326111274.992,true
76,196969,6000.0,W_Completeren aanvraag,complete,NOT_SET,1325506828.146,1325507638.754,W_Nabellen offertes,complete,NOT_SET,1325507650.244,1325507700.73,W_Nabellen offertes,complete,11122.0,1325507650.244,1326486770.661,true
77,196975,35000.0,W_Completeren aanvraag,complete,NOT_SET,1325509596.419,1325509729.814,W_Completeren aanvraag,complete,11009.0,1325509596.419,1325514943.197,W_Completeren aanvraag,complete,11009.0,1325509596.419,1325515023.344,true
78,196984,17000.0,W_Afhandelen leads,complete,10929.0,1325499379.768,1325499511.546,W_Completeren aanvraag,complete,10929.0,1325499522.669,1325499787.9,W_Completeren aanvraag,complete,10929.0,1325499522.669,1325500573.837,true
79,196987,11000.0,W_Completeren aanvraag,complete,11121.0,1325510370.881,1325510520.569,W_Completeren aanvraag,complete,11179.0,1325510370.881,1325521431.955,W_Nabellen offertes,complete,11049.0,1326193360.845,1326193379.081,true
80,196993,8000.0,W_Afhandelen leads,complete,10910.0,1325500192.057,1325500351.111,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
81,196996,6000.0,W_Afhandelen leads,complete,10910.0,1325499155.485,1325500188.735,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
82,196999,25000.0,W_Completeren aanvraag,complete,NOT_SET,1325509741.82,1325510723.318,W_Nabellen offertes,complete,NOT_SET,1325510804.822,1325510841.218,W_Nabellen offertes,complete,NOT_SET,1325510804.822,1325786875.003,true
83,197002,35000.0,W_Afhandelen leads,complete,10910.0,1325499110.324,1325499151.676,W_Completeren aanvraag,complete,NOT_SET,1325512306.838,1325513133.506,W_Nabellen offertes,complete,10909.0,1326486517.786,1326486655.145,true
84,197005,5000.0,W_Completeren aanvraag,complete,11121.0,1325510527.005,1325511393.989,W_Nabellen offertes,complete,10909.0,1325869540.412,1325870028.551,W_Nabellen offertes,complete,11049.0,1325869540.412,1326106818.739,true
85,197008,5000.0,W_Completeren aanvraag,complete,NOT_SET,1325510906.437,1325511291.145,W_Completeren aanvraag,complete,11179.0,1325510906.437,1325519184.007,W_Completeren aanvraag,complete,11121.0,1325510906.437,1325525438.501,true
86,197011,50000.0,W_Completeren aanvraag,complete,NOT_SET,1325510757.078,1325574905.922,W_Completeren aanvraag,complete,11189.0,1325510757.078,1325587091.019,W_Nabellen offertes,complete,10939.0,1326562890.388,1326563156.531,true
87,197014,10000.0,W_Afhandelen leads,complete,10910.0,1325499018.6,1325499105.031,W_Completeren aanvraag,complete,NOT_SET,1325511384.338,1325512037.039,W_Nabellen offertes,complete,NOT_SET,1325512056.482,1325512107.94,true
88,197017,21000.0,W_Afhandelen leads,complete,10910.0,1325498957.288,1325499013.005,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
89,197020,1000.0,W_Afhandelen leads,complete,10910.0,1325498801.616,1325498945.303,W_Completeren aanvraag,complete,11179.0,1325515349.921,1325515358.584,W_Completeren aanvraag,complete,11179.0,1325515349.921,1325515680.553,true
90,197026,1500.0,W_Afhandelen leads,complete,10910.0,1325498697.678,1325498787.75,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
91,197039,5000.0,W_Beoordelen fraude,complete,10188.0,1325504126.258,1325504131.006,W_Beoordelen fraude,complete,10188.0,1325504126.258,1325598969.084,0,0,0,1317469494.041,1317469616.631,false
92,197042,2000.0,W_Afhandelen leads,complete,10910.0,1325498609.265,1325498678.722,W_Completeren aanvraag,complete,10910.0,1325506114.764,1325507871.567,W_Nabellen offertes,complete,11179.0,1325856591.186,1325856655.351,true
93,197054,4000.0,W_Completeren aanvraag,complete,10910.0,1325516780.842,1325517428.172,W_Nabellen offertes,complete,10881.0,1325689192.647,1325689279.464,W_Nabellen offertes,complete,11049.0,1325689192.647,1326192869.862,true
94,197063,30000.0,W_Afhandelen leads,complete,10910.0,1325510764.48,1325510875.782,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
95,197066,2000.0,W_Afhandelen leads,complete,10910.0,1325510878.845,1325574905.908,W_Afhandelen leads,complete,10910.0,1325510878.845,1325585085.614,W_Completeren aanvraag,complete,10929.0,1325605424.016,1325605607.102,true
96,197072,7000.0,W_Completeren aanvraag,complete,10910.0,1325522146.513,1325522560.752,W_Completeren aanvraag,complete,11121.0,1325522146.513,1325524492.365,W_Completeren aanvraag,complete,11201.0,1325522146.513,1325529646.539,true
97,197075,10000.0,W_Completeren aanvraag,complete,10982.0,1325515715.739,1325516336.026,W_Nabellen offertes,complete,10939.0,1325712105.621,1325712475.755,W_Nabellen offertes,complete,11259.0,1325712105.621,1326107111.774,true
98,197078,10000.0,W_Afhandelen leads,complete,10910.0,1325511881.072,1325512194.397,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
99,197084,8500.0,W_Afhandelen leads,complete,10910.0,1325518955.512,1325519020.355,W_Completeren aanvraag,complete,10863.0,1325534403.44,1325534699.221,W_Completeren aanvraag,complete,10982.0,1325534403.44,1325537482.894,true
100,197090,22500.0,W_Completeren aanvraag,complete,11179.0,1325517155.604,1325517275.555,W_Completeren aanvraag,complete,11121.0,1325517155.604,1325525149.575,W_Nabellen offertes,complete,11049.0,1326111857.593,1326111929.279,true
101,197099,25000.0,W_Afhandelen leads,complete,10910.0,1325519028.483,1325519270.129,W_Completeren aanvraag,complete,11121.0,1325526834.424,1325527522.715,W_Nabellen offertes,complete,11259.0,1326104909.539,1326104922.084,true
102,197105,6000.0,W_Completeren aanvraag,complete,11121.0,1325523250.043,1325523728.793,W_Completeren aanvraag,complete,11121.0,1325523250.043,1325524559.549,W_Completeren aanvraag,complete,11121.0,1325523250.043,1325525392.309,true
103,197108,10000.0,W_Afhandelen leads,complete,10910.0,1325512432.184,1325512508.519,W_Completeren aanvraag,complete,10910.0,1325512517.888,1325512820.127,W_Nabellen offertes,complete,10909.0,1326369471.327,1326369607.287,true
104,197111,10000.0,W_Completeren aanvraag,complete,11179.0,1325521453.393,1325521900.187,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
105,197117,6000.0,W_Afhandelen leads,complete,10138.0,1325514393.638,1325515979.719,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
106,197123,6000.0,W_Completeren aanvraag,complete,11179.0,1325516920.469,1325517059.152,W_Completeren aanvraag,complete,11121.0,1325516920.469,1325523835.413,W_Completeren aanvraag,complete,10910.0,1325516920.469,1325525531.412,true
107,197126,25000.0,W_Afhandelen leads,complete,10910.0,1325519313.729,1325519386.035,W_Afhandelen leads,complete,10910.0,1325519313.729,1325520487.152,W_Afhandelen leads,complete,10982.0,1325519313.729,1325524063.002,true
108,197129,11000.0,W_Afhandelen leads,complete,10910.0,1325519389.926,1325519459.125,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
109,197132,50000.0,W_Afhandelen leads,complete,10910.0,1325519471.129,1325519594.554,W_Completeren aanvraag,complete,10982.0,1325531782.914,1325531856.777,W_Completeren aanvraag,complete,10982.0,1325531782.914,1325532570.655,true
110,197135,5000.0,W_Completeren aanvraag,complete,11121.0,1325525705.896,1325526390.929,W_Nabellen offertes,complete,11049.0,1326112066.07,1326112382.261,W_Valideren aanvraag,complete,10809.0,1326371296.734,1326372123.525,true
111,197141,3500.0,W_Afhandelen leads,complete,10910.0,1325519599.762,1325519697.782,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
112,197144,20000.0,W_Afhandelen leads,complete,10910.0,1325519704.505,1325519785.247,W_Completeren aanvraag,complete,11121.0,1325526696.913,1325526823.612,W_Completeren aanvraag,complete,11180.0,1325526696.913,1325533704.366,true
113,197147,2500.0,W_Afhandelen leads,complete,10910.0,1325519789.237,1325519857.37,W_Completeren aanvraag,complete,10863.0,1325534722.362,1325534921.277,W_Completeren aanvraag,complete,10939.0,1325534722.362,1325588824.29,true
114,197150,15600.0,W_Completeren aanvraag,complete,11121.0,1325526406.012,1325526573.146,W_Completeren aanvraag,complete,11180.0,1325526406.012,1325533122.566,W_Completeren aanvraag,complete,11122.0,1325526406.012,1325539892.322,true
115,197156,15000.0,W_Completeren aanvraag,complete,11179.0,1325517287.986,1325518040.286,W_Nabellen offertes,complete,11179.0,1325518095.435,1325518227.012,W_Nabellen offertes,complete,11179.0,1325518095.435,1325518330.719,true
116,197159,45000.0,W_Afhandelen leads,complete,10910.0,1325519863.02,1325519896.12,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
117,197165,4000.0,W_Afhandelen leads,complete,10910.0,1325519900.681,1325520261.016,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
118,197174,10000.0,W_Afhandelen leads,complete,10910.0,1325518677.49,1325518899.717,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
119,197177,2000.0,W_Afhandelen leads,complete,10910.0,1325520267.138,1325520429.547,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
120,197180,6000.0,W_Completeren aanvraag,complete,10982.0,1325532662.628,1325533047.655,W_Nabellen offertes,complete,11122.0,1326488454.016,1326488529.421,W_Nabellen offertes,complete,11189.0,1326488454.016,1326820614.731,true
121,197189,9250.0,W_Afhandelen leads,complete,10910.0,1325520491.24,1325520566.09,W_Completeren aanvraag,complete,10863.0,1325535026.588,1325535507.091,W_Nabellen offertes,complete,10863.0,1325535523.711,1325535601.71,true
122,197201,9000.0,W_Completeren aanvraag,complete,11179.0,1325524242.986,1325525957.532,W_Nabellen offertes,complete,11179.0,1325525981.174,1325526007.988,W_Nabellen offertes,complete,10932.0,1325525981.174,1326712496.749,true
123,197204,4000.0,W_Afhandelen leads,complete,10910.0,1325521547.29,1325521628.039,0,0,0,1317469494.041,1317469498.974,0,0,0,1317469494.041,1317469616.631,true
124,197216,10000.0,W_Beoordelen fraude,complete,10188.0,1325599564.997,1325599572.291,W_Beoordelen fraude,complete,10188.0,1325599564.997,1325764005.736,W_Beoordelen fraude,complete,10188.0,1325599564.997,1325771200.439,false
125,197219,10000.0,W_Completeren aanvraag,complete,10863.0,1325536919.956,1325537184.381,W_Completeren aanvraag,complete,10982.0,1325536919.956,1325618138.403,W_Nabellen offertes,complete,10909.0,1326718588.997,1326718683.129,true
126,197225,6500.0,W_Completeren aanvraag,complete,10929.0,1325522896.248,1325523609.013,W_Nabellen offertes,complete,10929.0,1325523629.001,1325523666.798,W_Nabellen offertes,complete,10929.0,1325523629.001,1325523852.794,true
127,197228,17000.0,W_Completeren aanvraag,complete,10910.0,1325523134.768,1325523281.998,W_Nabellen offertes,complete,11122.0,1326487578.373,1326487850.684,W_Nabellen offertes,complete,NOT_SET,1326487578.373,1326896051.707,true
128,197231,5000.0,W_Completeren aanvraag,complete,10863.0,1325538601.313,1325538686.097,W_Completeren aanvraag,complete,10982.0,1325538601.313,1325955567.681,W_Completeren aanvraag,complete,11181.0,1325538601.313,1326109089.411,true
